package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,accepted_time,pickup_time,completed_time,promised_delivery_time,courier_workload_2h,scenario_source,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label
PKG-100713,CR-120,Dallas,Z4,delivery,32.8323491166407,-96.86009432397589,32.71750968167637,-96.73032844094796,2026-01-13 15:55:00,2026-01-13 16:11:00,2026-01-13 19:23:00,2026-01-13 21:07:00,2026-01-13 18:33:00,6,pickup_delay,16.0,192.0,104.0,154.0,True,Moderate Delay,0.0,0.6416666666666667,0.3,17.613977378171818,42.273545707612364,2.4601674228919084,1.0,0.45513888888888887,Medium,Pickup/task start delay
PKG-100714,CR-127,Chicago,Z3,delivery,41.82166635744686,-87.5696086022053,41.91730415891433,-87.67131000616958,2026-01-29 15:11:00,2026-01-29 15:31:00,2026-01-29 15:57:00,2026-01-29 17:49:00,2026-01-29 20:06:00,4,normal,20.0,26.0,112.0,0.0,False,On Time,0.0,0.0,0.2,13.564949728714742,32.55587934891538,3.4402388213707193,1.0,0.13,Low,Route execution instability
PKG-100715,CR-116,Memphis,Z5,delivery,35.12620829347548,-90.09506943589376,35.133008480193844,-90.0600642522479,2026-01-11 08:28:00,2026-01-11 08:36:00,2026-01-11 08:42:00,2026-01-11 10:50:00,2026-01-11 13:05:00,7,normal,8.0,6.0,128.0,0.0,False,On Time,0.0,0.0,0.35,3.2719785162461004,7.852748438990641,16.300025525388225,1.0,0.1525,Low,Route execution instability
PKG-100716,CR-127,Chicago,Z3,delivery,41.86253073651391,-87.61475213356503,41.882830040559114,-87.63082140364811,2026-01-14 09:43:00,2026-01-14 09:55:00,2026-01-14 10:03:00,2026-01-14 11:16:00,2026-01-14 13:12:00,2,normal,12.0,8.0,73.0,0.0,False,On Time,0.0,0.0,0.1,2.620142125819022,6.288341101965653,11.608785022361646,1.0,0.115,Low,Route execution instability
PKG-100717,CR-102,Newark,Z3,delivery,40.66623558174626,-74.23623488145415,40.69193440251661,-74.15316468145905,2026-01-23 14:25:00,2026-01-23 14:37:00,2026-01-23 15:05:00,2026-01-23 17:18:00,2026-01-23 18:33:00,5,normal,12.0,28.0,133.0,0.0,False,On Time,0.0,0.0,0.25,7.565500984647363,18.15720236315367,7.324916985553695,1.0,0.1375,Low,Route execution instability
PKG-100718,CR-113,Chicago,Z2,pickup,41.90000387402534,-87.59686346440755,41.84417658116089,-87.70930290072651,2026-01-06 16:58:00,2026-01-06 17:23:00,2026-01-06 17:52:00,2026-01-07 01:30:00,2026-01-06 21:06:00,5,execution_delay,25.0,29.0,458.0,264.0,True,Severe Delay,0.0,1.0,0.25,11.189777584600888,26.85546620304213,17.05425616287081,1.0,0.6441666666666666,High,Route execution instability
PKG-100719,CR-110,Dallas,Z1,delivery,32.72667510592002,-96.73302092450236,32.71939338484078,-96.8749624275374,2026-01-16 14:21:00,2026-01-16 14:34:00,2026-01-16 14:41:00,2026-01-16 15:47:00,2026-01-16 20:14:00,8,normal,13.0,7.0,66.0,0.0,False,On Time,0.0,0.0,0.4,13.302945899369808,31.927070158487542,2.067211293500242,1.0,0.16,Low,Route execution instability
PKG-100720,CR-100,Newark,Z3,pickup,40.749005417300474,-74.17427082544181,40.695301668682774,-74.23489824041702,2026-01-27 08:36:00,2026-01-27 08:55:00,2026-01-27 09:19:00,2026-01-27 15:33:00,2026-01-27 12:20:00,5,execution_delay,19.0,24.0,374.0,193.0,True,Moderate Delay,0.0,0.8041666666666667,0.25,7.859012254244781,18.861629410187472,19.82861564430889,1.0,0.5261805555555555,High,Route execution instability
PKG-100721,CR-109,Memphis,Z1,pickup,35.19812281887077,-90.07529162376808,35.14800589601376,-90.07287503267553,2026-01-18 12:42:00,2026-01-18 14:43:00,2026-01-18 15:22:00,2026-01-18 16:43:00,2026-01-18 15:27:00,9,acceptance_delay,121.0,39.0,81.0,76.0,True,Moderate Delay,0.0,0.31666666666666665,0.45,5.577074634803385,13.384979123528124,6.051559681375831,1.0,0.3205555555555556,Medium,Courier acceptance delay
PKG-100722,CR-121,Newark,Z5,pickup,40.67374177078001,-74.14267453479849,40.77221448683715,-74.24908363553536,2026-01-14 11:42:00,2026-01-14 13:17:00,2026-01-14 15:00:00,2026-01-14 21:15:00,2026-01-14 14:13:00,17,severe_time_window_violation,95.0,103.0,375.0,422.0,True,Severe Delay,0.0,1.0,0.85,14.152984720304701,33.96716332873128,11.040074096585055,1.0,0.8275,Critical,Courier acceptance delay
PKG-100723,CR-127,Dallas,Z2,delivery,32.727714737988286,-96.72422969486978,32.79889740046016,-96.72252751031645,2026-01-29 18:43:00,2026-01-29 20:55:00,2026-01-29 21:38:00,2026-01-29 23:20:00,2026-01-29 21:16:00,10,acceptance_delay,132.0,43.0,102.0,124.0,True,Moderate Delay,0.0,0.5166666666666667,0.5,7.9167510518004045,19.00020252432097,5.3683638303031875,1.0,0.4247222222222222,Medium,Courier acceptance delay
PKG-100724,CR-121,Atlanta,Z5,pickup,33.820242640011244,-84.42380045901618,33.69949162631166,-84.3752773068904,2026-01-23 13:53:00,2026-01-23 14:16:00,2026-01-23 17:42:00,2026-01-23 20:14:00,2026-01-23 18:04:00,10,pickup_delay,23.0,206.0,152.0,130.0,True,Moderate Delay,0.0,0.5416666666666666,0.5,14.156381857569036,33.975316458165686,4.473836180073845,1.0,0.43680555555555556,Medium,Pickup/task start delay
PKG-100725,CR-122,Dallas,Z1,delivery,32.776528323039095,-96.76731572801216,32.77131079559436,-96.8529635597191,2026-01-31 12:39:00,2026-01-31 14:14:00,2026-01-31 14:43:00,2026-01-31 17:05:00,2026-01-31 15:15:00,6,acceptance_delay,95.0,29.0,142.0,110.0,True,Moderate Delay,0.0,0.4583333333333333,0.3,8.028560438938028,19.268545053451266,7.369523729274298,1.0,0.3665277777777778,Medium,Courier acceptance delay
PKG-100726,CR-118,Memphis,Z4,delivery,35.104272048333904,-89.99692470384471,35.08924972254419,-90.05086136924527,2026-01-01 14:22:00,2026-01-01 14:32:00,2026-01-01 16:14:00,2026-01-01 18:06:00,2026-01-01 17:09:00,6,pickup_delay,10.0,102.0,112.0,57.0,True,Slight Delay,0.0,0.2375,0.3,5.183555103649999,12.440532248759999,9.002830245559913,1.0,0.25979166666666664,Medium,Pickup/task start delay
PKG-100727,CR-118,Newark,Z5,delivery,40.8082896407199,-74.13828846412817,40.67852308101167,-74.13511149850281,2026-01-14 17:58:00,2026-01-14 18:10:00,2026-01-14 18:16:00,2026-01-14 20:01:00,2026-01-14 22:28:00,3,normal,12.0,6.0,105.0,0.0,False,On Time,0.0,0.0,0.15,14.431865107081942,34.63647625699666,3.031486206071258,1.0,0.1225,Low,Route execution instability
PKG-100728,CR-140,Atlanta,Z4,pickup,33.823705090408524,-84.45229780853626,33.71080174579644,-84.41967637515421,2026-01-10 10:36:00,2026-01-10 10:51:00,2026-01-10 11:21:00,2026-01-10 13:20:00,2026-01-10 14:11:00,7,normal,15.0,30.0,119.0,0.0,False,On Time,0.0,0.0,0.35,12.91133766846453,30.98721040431487,3.8402940583328418,1.0,0.1525,Low,Route execution instability
PKG-100729,CR-112,Dallas,Z2,pickup,32.78538540310802,-96.82883003746868,32.71039566833655,-96.7863335855876,2026-01-21 15:34:00,2026-01-21 16:04:00,2026-01-21 16:22:00,2026-01-21 17:19:00,2026-01-21 19:09:00,6,normal,30.0,18.0,57.0,0.0,False,On Time,0.0,0.0,0.3,9.237181418051238,22.169235403322972,2.5711306214672702,1.0,0.14500000000000002,Low,Route execution instability
PKG-100730,CR-128,Dallas,Z5,pickup,32.77164061989092,-96.80857293264084,32.76398090639287,-96.81135862009371,2026-01-01 16:01:00,2026-01-01 17:44:00,2026-01-01 18:35:00,2026-01-02 01:46:00,2026-01-01 19:19:00,12,severe_time_window_violation,103.0,51.0,431.0,387.0,True,Severe Delay,0.0,1.0,0.6,0.8906572295104971,2.137577350825193,201.63013040609556,1.0,0.7899999999999999,Critical,Courier acceptance delay
PKG-100731,CR-115,Newark,Z5,pickup,40.67606397769557,-74.16547687175284,40.74619193606115,-74.20546509011562,2026-01-25 14:08:00,2026-01-25 14:13:00,2026-01-25 14:32:00,2026-01-25 16:23:00,2026-01-25 19:05:00,8,normal,5.0,19.0,111.0,0.0,False,On Time,0.0,0.0,0.4,8.495110240777782,20.38826457786668,5.44430839496269,1.0,0.16,Low,Route execution instability
PKG-100732,CR-103,Memphis,Z1,pickup,35.202283086283416,-90.02501920949572,35.12285735272687,-90.11341615006693,2026-01-10 17:30:00,2026-01-10 17:41:00,2026-01-10 17:58:00,2026-01-11 01:07:00,2026-01-10 21:24:00,9,execution_delay,11.0,17.0,429.0,223.0,True,Moderate Delay,0.0,0.9291666666666667,0.45,11.940323583330919,28.656776599994206,14.970281060853395,1.0,0.6165972222222222,High,Route execution instability
PKG-100733,CR-132,Memphis,Z2,delivery,35.15942788045457,-89.97423544610108,35.09132444003051,-89.98579162540952,2026-01-21 10:19:00,2026-01-21 10:52:00,2026-01-21 12:23:00,2026-01-21 14:45:00,2026-01-21 14:08:00,9,pickup_delay,33.0,91.0,142.0,37.0,True,Slight Delay,0.0,0.15416666666666667,0.45,7.6453397576071245,18.348815418257097,7.738919203400444,1.0,0.2420138888888889,Medium,Pickup/task start delay
PKG-100734,CR-112,Memphis,Z1,delivery,35.093983533625355,-89.98821614990112,35.15267160975559,-90.08944702624764,2026-01-04 15:01:00,2026-01-04 16:04:00,2026-01-04 16:59:00,2026-01-04 19:53:00,2026-01-04 17:46:00,17,workload_pressure,63.0,55.0,174.0,127.0,True,Moderate Delay,0.0,0.5291666666666667,0.85,11.284969168974925,27.08392600553982,6.424474796025125,1.0,0.48326388888888894,Medium,Workload pressure
PKG-100735,CR-125,Atlanta,Z2,delivery,33.803675328550014,-84.38052492039172,33.800469833389236,-84.35898872847662,2026-01-28 18:39:00,2026-01-28 18:48:00,2026-01-28 19:13:00,2026-01-28 20:00:00,2026-01-28 22:26:00,3,normal,9.0,25.0,47.0,0.0,False,On Time,0.0,0.0,0.15,2.0215932721974235,4.8518238532738165,9.687078801982121,1.0,0.1225,Low,Route execution instability
PKG-100736,CR-115,Chicago,Z5,delivery,41.874285343838295,-87.66339420980282,41.90490568468574,-87.5563453736916,2026-01-16 13:42:00,2026-01-16 13:59:00,2026-01-16 14:26:00,2026-01-16 15:24:00,2026-01-16 18:40:00,5,normal,17.0,27.0,58.0,0.0,False,On Time,0.0,0.0,0.25,9.492821089730215,22.782770615352515,2.545783433421211,1.0,0.1375,Low,Route execution instability
PKG-100737,CR-127,Chicago,Z1,pickup,41.87123316478745,-87.61952654653857,41.799863143039396,-87.6613581488203,2026-01-21 18:57:00,2026-01-21 19:21:00,2026-01-21 21:01:00,2026-01-21 23:06:00,2026-01-21 21:44:00,7,pickup_delay,24.0,100.0,125.0,82.0,True,Moderate Delay,0.0,0.3416666666666667,0.35,8.659701283126676,20.783283079504024,6.0144491860033416,1.0,0.3176388888888889,Medium,Pickup/task start delay
PKG-100738,CR-129,Dallas,Z1,delivery,32.75393962605075,-96.74006566851017,32.77721289941165,-96.82118654691868,2026-01-23 16:24:00,2026-01-23 18:01:00,2026-01-23 18:20:00,2026-01-23 20:25:00,2026-01-23 19:47:00,10,acceptance_delay,97.0,19.0,125.0,38.0,True,Slight Delay,0.0,0.15833333333333333,0.5,8.014354393224055,19.23445054373773,6.498755954362157,1.0,0.2515277777777778,Medium,Courier acceptance delay
PKG-100739,CR-129,Chicago,Z3,pickup,41.94585630997888,-87.69888638248902,41.93239207878725,-87.63240085418639,2026-01-31 15:38:00,2026-01-31 16:06:00,2026-01-31 19:45:00,2026-01-31 22:12:00,2026-01-31 18:41:00,5,pickup_delay,28.0,219.0,147.0,211.0,True,Moderate Delay,0.0,0.8791666666666667,0.25,5.699370002834664,13.678488006803192,10.746801834156482,1.0,0.5624305555555555,High,Pickup/task start delay
PKG-100740,CR-120,Newark,Z5,pickup,40.74921891591248,-74.11961819710281,40.6665111954271,-74.2476765049314,2026-01-24 10:14:00,2026-01-24 10:22:00,2026-01-24 10:42:00,2026-01-24 12:53:00,2026-01-24 15:15:00,4,normal,8.0,20.0,131.0,0.0,False,On Time,0.0,0.0,0.2,14.180692607298122,34.03366225751549,3.8491302819188054,1.0,0.13,Low,Route execution instability
PKG-100741,CR-114,Chicago,Z1,delivery,41.91460610553321,-87.64834664593242,41.95383115637309,-87.56221987220721,2026-01-02 17:16:00,2026-01-02 17:44:00,2026-01-02 17:51:00,2026-01-02 19:32:00,2026-01-02 21:51:00,6,normal,28.0,7.0,101.0,0.0,False,On Time,0.0,0.0,0.3,8.353447907743604,20.04827497858465,5.037839919289171,1.0,0.14500000000000002,Low,Route execution instability
PKG-100742,CR-140,Memphis,Z2,pickup,35.08672576105443,-90.0570784590511,35.090814662681666,-90.02701667621878,2026-01-18 11:12:00,2026-01-18 11:31:00,2026-01-18 11:57:00,2026-01-18 13:18:00,2026-01-18 15:09:00,3,normal,19.0,26.0,81.0,0.0,False,On Time,0.0,0.0,0.15,2.7727513536999133,6.654603248879792,12.172025434218817,1.0,0.1225,Low,Route execution instability
PKG-100743,CR-110,Atlanta,Z5,delivery,33.68276292774929,-84.46412111135827,33.82257317408163,-84.452607021566,2026-01-02 10:57:00,2026-01-02 11:26:00,2026-01-02 11:44:00,2026-01-02 13:41:00,2026-01-02 16:16:00,8,normal,29.0,18.0,117.0,0.0,False,On Time,0.0,0.0,0.4,15.582592673238414,37.398222415772196,3.1284909400040584,1.0,0.16,Low,Route execution instability
PKG-100744,CR-104,Dallas,Z2,pickup,32.727121904125696,-96.84380403522209,32.829112118284385,-96.79686395436273,2026-01-12 17:57:00,2026-01-12 19:29:00,2026-01-12 19:43:00,2026-01-12 21:59:00,2026-01-12 20:51:00,11,acceptance_delay,92.0,14.0,136.0,68.0,True,Moderate Delay,0.0,0.2833333333333333,0.55,12.160254945705216,29.184611869692517,4.659990018275096,1.0,0.3194444444444444,Medium,Courier acceptance delay
PKG-100745,CR-104,Newark,Z1,delivery,40.78088197717339,-74.20468368270288,40.67456839926089,-74.21550823911252,2026-01-20 16:21:00,2026-01-20 16:35:00,2026-01-20 16:48:00,2026-01-20 18:22:00,2026-01-20 22:21:00,4,normal,14.0,13.0,94.0,0.0,False,On Time,0.0,0.0,0.2,11.856668068294416,28.4560033639066,3.303345125381485,1.0,0.13,Low,Route execution instability
PKG-100746,CR-104,Chicago,Z3,delivery,41.8836078096096,-87.67117625592566,41.88094156075932,-87.61200042288299,2026-01-10 14:39:00,2026-01-10 15:06:00,2026-01-10 15:14:00,2026-01-10 17:13:00,2026-01-10 19:39:00,4,normal,27.0,8.0,119.0,0.0,False,On Time,0.0,0.0,0.2,4.907930834985719,11.779034003965727,10.102696024133683,1.0,0.13,Low,Route execution instability
PKG-100747,CR-101,Memphis,Z3,pickup,35.11124097681107,-90.0754734007263,35.19185774643349,-90.10671381949875,2026-01-18 13:59:00,2026-01-18 14:10:00,2026-01-18 14:35:00,2026-01-18 20:41:00,2026-01-18 16:48:00,10,execution_delay,11.0,25.0,366.0,233.0,True,Moderate Delay,0.0,0.9708333333333333,0.5,9.40338138702451,22.568115328858823,16.21757043805869,1.0,0.644236111111111,High,Route execution instability
PKG-100748,CR-136,Newark,Z1,pickup,40.81266896680685,-74.10041475475282,40.75140362059985,-74.15441077588872,2026-01-03 16:30:00,2026-01-03 17:54:00,2026-01-03 20:06:00,2026-01-04 02:27:00,2026-01-03 18:43:00,8,severe_time_window_violation,84.0,132.0,381.0,464.0,True,Severe Delay,0.0,1.0,0.4,8.190085065568942,19.65620415736546,19.383193059542673,1.0,0.7599999999999999,Critical,Courier acceptance delay
PKG-100749,CR-131,Newark,Z2,pickup,40.724742490097995,-74.20385306374843,40.7916733603912,-74.0969654961732,2026-01-01 08:01:00,2026-01-01 08:36:00,2026-01-01 08:58:00,2026-01-01 15:14:00,2026-01-01 11:58:00,10,execution_delay,35.0,22.0,376.0,196.0,True,Moderate Delay,0.0,0.8166666666666667,0.5,11.680736330572232,28.033767193373357,13.412396464820437,1.0,0.5697222222222222,High,Route execution instability
PKG-100750,CR-124,Memphis,Z5,pickup,35.07784246681586,-90.0064909575257,35.180770485073616,-90.06024501621565,2026-01-14 16:08:00,2026-01-14 16:16:00,2026-01-14 16:40:00,2026-01-14 18:12:00,2026-01-14 20:38:00,3,normal,8.0,24.0,92.0,0.0,False,On Time,0.0,0.0,0.15,12.445353057491177,29.868847337978824,3.080132251471927,1.0,0.1225,Low,Route execution instability
PKG-100751,CR-121,Atlanta,Z1,delivery,33.70612534796237,-84.37382120417351,33.7053401417888,-84.34840388971261,2026-01-29 16:36:00,2026-01-29 17:06:00,2026-01-29 17:11:00,2026-01-29 19:28:00,2026-01-29 20:39:00,8,normal,30.0,5.0,137.0,0.0,False,On Time,0.0,0.0,0.4,2.3527959848381568,5.646710363611576,24.2619137830856,1.0,0.16,Low,Route execution instability
PKG-100752,CR-103,Memphis,Z1,delivery,35.13966894123625,-90.08378464359794,35.11976014131268,-90.0326134378252,2026-01-29 11:18:00,2026-01-29 11:35:00,2026-01-29 11:55:00,2026-01-29 14:04:00,2026-01-29 14:49:00,7,normal,17.0,20.0,129.0,0.0,False,On Time,0.0,0.0,0.35,5.153281761330161,12.367876227192387,10.430246683450527,1.0,0.1525,Low,Route execution instability
PKG-100753,CR-104,Memphis,Z3,delivery,35.14868868029745,-90.01136501954386,35.12661333024221,-89.9825838617578,2026-01-08 15:45:00,2026-01-08 16:01:00,2026-01-08 16:30:00,2026-01-08 18:25:00,2026-01-08 19:59:00,8,normal,16.0,29.0,115.0,0.0,False,On Time,0.0,0.0,0.4,3.588141458611862,8.611539500668469,13.354174360005333,1.0,0.16,Low,Route execution instability
PKG-100754,CR-115,Newark,Z3,pickup,40.767343469979075,-74.17184873558952,40.664339605458544,-74.10833193958898,2026-01-23 17:31:00,2026-01-23 17:42:00,2026-01-23 17:51:00,2026-01-23 19:42:00,2026-01-23 21:30:00,4,normal,11.0,9.0,111.0,0.0,False,On Time,0.0,0.0,0.2,12.642782072931764,30.34267697503623,3.6582138118967817,1.0,0.13,Low,Route execution instability
PKG-100755,CR-135,Chicago,Z1,pickup,41.914085721130824,-87.58372959100967,41.80383882815589,-87.67218316095074,2026-01-15 18:48:00,2026-01-15 20:17:00,2026-01-15 20:28:00,2026-01-15 22:51:00,2026-01-15 20:52:00,9,acceptance_delay,89.0,11.0,143.0,119.0,True,Moderate Delay,0.0,0.49583333333333335,0.45,14.280846938802433,34.274032653125836,4.1722548801667845,1.0,0.4071527777777778,Medium,Courier acceptance delay
PKG-100756,CR-117,Newark,Z4,pickup,40.78804861608159,-74.23888107283149,40.70035479714224,-74.15484036390312,2026-01-16 08:55:00,2026-01-16 09:14:00,2026-01-16 09:20:00,2026-01-16 10:33:00,2026-01-16 12:47:00,5,normal,19.0,6.0,73.0,0.0,False,On Time,0.0,0.0,0.25,12.050322743062397,28.920774583349754,2.5241370970066446,1.0,0.1375,Low,Route execution instability
PKG-100757,CR-111,Atlanta,Z5,delivery,33.7746643930735,-84.46299102408702,33.791079409775506,-84.31804417773964,2026-01-30 17:48:00,2026-01-30 18:27:00,2026-01-30 19:03:00,,2026-01-30 22:01:00,6,event_inconsistency,39.0,36.0,,999.0,True,Severe Delay,1.0,1.0,0.3,13.519728410247344,32.44734818459363,1.0,0.5,0.8450000000000001,Critical,Event-data inconsistency
PKG-100758,CR-101,Dallas,Z5,pickup,32.83521876667446,-96.75178197130057,32.84527063619544,-96.7566158849512,2026-01-26 09:35:00,2026-01-26 10:03:00,2026-01-26 10:29:00,2026-01-26 11:50:00,2026-01-26 14:51:00,5,normal,28.0,26.0,81.0,0.0,False,On Time,0.0,0.0,0.25,1.205503466114106,2.8932083186738544,27.996601377507297,1.0,0.1375,Low,Route execution instability
PKG-100759,CR-127,Newark,Z5,pickup,40.6817078191284,-74.1913934343489,40.775001419249314,-74.10445421776983,2026-01-05 08:17:00,2026-01-05 09:09:00,2026-01-05 09:44:00,2026-01-05 13:27:00,2026-01-05 12:25:00,21,workload_pressure,52.0,35.0,223.0,62.0,True,Moderate Delay,0.0,0.25833333333333336,1.0,12.69977178822215,30.47945229173316,7.316404437506364,1.0,0.3748611111111111,Medium,Workload pressure
PKG-100760,CR-118,Dallas,Z5,pickup,32.702876993388585,-96.83311681895054,32.73969957592395,-96.8369178757877,2026-01-21 17:00:00,2026-01-21 17:23:00,2026-01-21 17:49:00,2026-01-21 19:15:00,2026-01-21 21:07:00,8,normal,23.0,26.0,86.0,0.0,False,On Time,0.0,0.0,0.4,4.109895865599964,9.863750077439914,8.718793493835244,1.0,0.16,Low,Route execution instability
PKG-100761,CR-111,Atlanta,Z4,delivery,33.73938548470601,-84.39336967988372,33.82354167885629,-84.39116673441202,2026-01-28 16:13:00,2026-01-28 16:36:00,2026-01-28 16:43:00,2026-01-28 18:03:00,2026-01-28 21:49:00,6,normal,23.0,7.0,80.0,0.0,False,On Time,0.0,0.0,0.3,9.35995645248896,22.463895485973502,3.56127013010509,1.0,0.14500000000000002,Low,Route execution instability
PKG-100762,CR-120,Memphis,Z4,delivery,35.110781113345595,-90.0031222867058,35.11102652844078,-90.04981137165163,2026-01-08 18:11:00,2026-01-08 18:35:00,2026-01-08 19:00:00,2026-01-08 19:51:00,2026-01-08 22:10:00,2,normal,24.0,25.0,51.0,0.0,False,On Time,0.0,0.0,0.1,4.247016832813864,10.192840398753274,5.003512073654956,1.0,0.115,Low,Route execution instability
PKG-100763,CR-102,Chicago,Z5,pickup,41.8908825144736,-87.70308710609268,41.912877231488174,-87.70006994114911,2026-01-23 12:16:00,2026-01-23 12:32:00,2026-01-23 12:54:00,2026-01-23 15:10:00,2026-01-23 15:27:00,6,normal,16.0,22.0,136.0,0.0,False,On Time,0.0,0.0,0.3,2.4584152090470353,5.900196501712884,23.05007976607523,1.0,0.14500000000000002,Low,Route execution instability
PKG-100764,CR-115,Dallas,Z1,delivery,32.7778100702808,-96.85889078985329,32.70909203600523,-96.84435329350735,2026-01-19 13:53:00,2026-01-19 14:54:00,2026-01-19 15:28:00,2026-01-19 19:57:00,2026-01-19 16:59:00,15,workload_pressure,61.0,34.0,269.0,178.0,True,Moderate Delay,0.0,0.7416666666666667,0.75,7.761119093920619,18.626685825409485,14.441645847327559,1.0,0.5709722222222222,High,Workload pressure
PKG-100765,CR-101,Dallas,Z5,pickup,32.75029772560012,-96.81169799173189,32.801016513985054,-96.80169039447011,2026-01-10 17:01:00,2026-01-10 17:07:00,2026-01-10 17:21:00,2026-01-10 18:25:00,2026-01-10 22:32:00,2,normal,6.0,14.0,64.0,0.0,False,On Time,0.0,0.0,0.1,5.716756924568601,13.720216618964644,4.6646493840000005,1.0,0.115,Low,Route execution instability
PKG-100766,CR-106,Newark,Z2,pickup,40.73742738279792,-74.12746019980663,40.73700916331228,-74.15936216021437,2026-01-12 11:24:00,2026-01-12 12:01:00,2026-01-12 13:13:00,2026-01-12 16:31:00,2026-01-12 14:42:00,25,workload_pressure,37.0,72.0,198.0,109.0,True,Moderate Delay,0.0,0.45416666666666666,1.0,2.6882563967710644,6.451815352250555,30.68903699033058,1.0,0.4695138888888889,Medium,Workload pressure
PKG-100767,CR-105,Memphis,Z2,pickup,35.15573478142387,-90.10960122031261,35.21005673662157,-90.00128711241314,2026-01-20 15:42:00,2026-01-20 17:53:00,2026-01-20 18:23:00,2026-01-20 20:17:00,2026-01-20 18:06:00,9,acceptance_delay,131.0,30.0,114.0,131.0,True,Moderate Delay,0.0,0.5458333333333333,0.45,11.549237602958968,27.718170247101522,4.112825593598514,1.0,0.43131944444444437,Medium,Courier acceptance delay
PKG-100768,CR-115,Dallas,Z2,pickup,32.73364251234033,-96.82662937981105,32.85228349623134,-96.7661082987296,2026-01-15 14:23:00,2026-01-15 14:45:00,2026-01-15 15:06:00,2026-01-15 16:00:00,2026-01-15 18:55:00,7,normal,22.0,21.0,54.0,0.0,False,On Time,0.0,0.0,0.35,14.354076766411291,34.4497842393871,1.5674989319166988,0.7837494659583494,0.13087494659583493,Low,Route execution instability
PKG-100769,CR-130,Newark,Z2,pickup,40.78150866267544,-74.21563787144501,40.78815137670849,-74.09452080463733,2026-01-30 16:15:00,2026-01-30 16:38:00,2026-01-30 17:25:00,2026-01-31 00:15:00,2026-01-30 19:12:00,8,execution_delay,23.0,47.0,410.0,303.0,True,Severe Delay,0.0,1.0,0.4,10.223954437176012,24.53749064922243,16.709125063405477,1.0,0.7045833333333332,High,Route execution instability
PKG-100770,CR-116,Dallas,Z3,pickup,32.71557424359501,-96.81163955352184,32.77750415008455,-96.85325622799871,2026-01-16 18:56:00,2026-01-16 19:11:00,2026-01-16 19:50:00,2026-01-16 23:53:00,2026-01-16 21:57:00,4,execution_delay,15.0,39.0,243.0,116.0,True,Moderate Delay,0.0,0.48333333333333334,0.2,7.910091266856839,18.984219040456413,12.800105154821152,1.0,0.3636111111111111,Medium,Route execution instability
PKG-100771,CR-126,Dallas,Z5,pickup,32.81555663879036,-96.85677632776563,32.702152106993026,-96.80797282168396,2026-01-23 10:04:00,2026-01-23 10:25:00,2026-01-23 10:42:00,2026-01-23 12:21:00,2026-01-23 14:34:00,3,normal,21.0,17.0,99.0,0.0,False,On Time,0.0,0.0,0.15,13.410401907216078,32.18496457731859,3.0759704508038315,1.0,0.1225,Low,Route execution instability
PKG-100772,CR-125,Newark,Z2,pickup,40.67474474298574,-74.10881178867254,40.79943662273484,-74.15776351965813,2026-01-20 09:46:00,2026-01-20 10:14:00,2026-01-20 10:30:00,2026-01-20 12:12:00,2026-01-20 14:30:00,7,normal,28.0,16.0,102.0,0.0,False,On Time,0.0,0.0,0.35,14.465527804245758,34.71726673018982,2.9380193087407345,1.0,0.1525,Low,Route execution instability
PKG-100773,CR-128,Atlanta,Z3,pickup,33.781018190782795,-84.35064909841603,33.78479319449181,-84.37367069898089,2026-01-27 16:05:00,2026-01-27 16:10:00,2026-01-27 16:33:00,2026-01-27 18:33:00,2026-01-27 20:39:00,7,normal,5.0,23.0,120.0,0.0,False,On Time,0.0,0.0,0.35,2.168661417406713,5.204787401776111,23.055696753156628,1.0,0.1525,Low,Route execution instability
PKG-100774,CR-129,Atlanta,Z3,pickup,33.69727556193909,-84.3523946902894,33.71368793385597,-84.34431898868455,2026-01-08 12:31:00,2026-01-08 12:54:00,2026-01-08 13:15:00,2026-01-08 15:07:00,2026-01-08 17:59:00,6,normal,23.0,21.0,112.0,0.0,False,On Time,0.0,0.0,0.3,1.9719471263043349,4.732673103130404,23.665272787574985,1.0,0.14500000000000002,Low,Route execution instability
PKG-100775,CR-127,Dallas,Z3,pickup,32.747672528168316,-96.84845347004709,32.71961144972078,-96.746762051171,2026-01-24 11:27:00,2026-01-24 13:55:00,2026-01-24 14:25:00,2026-01-24 15:57:00,2026-01-24 14:11:00,9,acceptance_delay,148.0,30.0,92.0,106.0,True,Moderate Delay,0.0,0.44166666666666665,0.45,10.01055954289188,24.025342902940512,3.8292897783673228,1.0,0.38097222222222227,Medium,Courier acceptance delay
PKG-100776,CR-110,Memphis,Z3,pickup,35.14736171607842,-90.09321866192181,35.09659132348118,-89.97872721944131,2026-01-09 17:48:00,2026-01-09 18:00:00,2026-01-09 18:26:00,2026-01-09 19:46:00,2026-01-09 21:24:00,2,normal,12.0,26.0,80.0,0.0,False,On Time,0.0,0.0,0.1,11.844834028493404,28.427601668384167,2.81416634907236,1.0,0.115,Low,Route execution instability
