accepted_time,package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,service_window_start_time,pickup_time,completed_time,promised_delivery_time,aoi_id,aoi_type,ds,courier_workload_2h,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label
2024-06-01 09:58:00,P-3689160,8122,Shanghai,0,pickup,30.9249,121.55565,30.91583,121.55254,2024-06-01 09:58:00,2024-06-01 13:00:00,2024-06-01 11:16:00,2024-06-01 11:16:00,2024-06-01 15:00:00,2254,14,601,3,0.0,78.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.0512667269688547,2.5230401447252513,0.0,0.0,0.0225,Low,No significant delay
2024-06-01 10:03:00,P-2071964,8122,Shanghai,0,pickup,30.92406,121.5506,30.91742,121.56269,2024-06-01 10:03:00,2024-06-01 11:00:00,2024-06-01 11:07:00,2024-06-01 11:07:00,2024-06-01 13:00:00,193,14,601,4,0.0,64.0,0.0,0.0,False,On Time,0.0,0.0,0.2,1.369382268287722,3.2865174438905327,0.0,0.0,0.03,Low,No significant delay
2024-06-01 12:28:00,P-6103282,8122,Shanghai,0,pickup,30.91937,121.53627,30.91613,121.55233,2024-06-01 12:28:00,2024-06-01 13:00:00,2024-06-01 14:41:00,2024-06-01 14:41:00,2024-06-01 15:00:00,2254,14,601,1,0.0,133.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.5738304041998183,3.777192970079564,0.0,0.0,0.0075,Low,No significant delay
2024-06-01 15:15:00,P-2529474,8122,Shanghai,0,pickup,30.90916,121.53044,30.92004,121.56574,2024-06-01 15:15:00,2024-06-01 17:00:00,2024-06-01 15:39:00,2024-06-01 15:39:00,2024-06-01 19:00:00,2101,14,601,1,0.0,24.0,0.0,0.0,False,On Time,0.0,0.0,0.05,3.5782657018585833,8.587837684460599,0.0,0.0,0.0075,Low,No significant delay
2024-06-02 07:54:00,P-1686488,8122,Shanghai,0,pickup,30.92639,121.5823,30.92688,121.5822,2024-06-02 07:54:00,2024-06-02 09:00:00,2024-06-02 10:13:00,2024-06-02 10:13:00,2024-06-02 11:00:00,2231,1,602,1,0.0,139.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-02 08:39:00,P-2173192,8122,Shanghai,0,pickup,30.92498,121.54136,30.92893,121.56752,2024-06-02 08:39:00,2024-06-02 11:00:00,2024-06-02 10:53:00,2024-06-02 10:53:00,2024-06-02 13:00:00,3590,14,602,2,0.0,134.0,0.0,0.0,False,On Time,0.0,0.0,0.1,2.5336478508838374,6.08075484212121,0.0,0.0,0.015,Low,No significant delay
2024-06-02 09:14:00,P-3723537,8122,Shanghai,0,pickup,30.91771,121.53629,30.92478,121.55593,2024-06-02 09:14:00,2024-06-02 15:00:00,2024-06-02 13:00:00,2024-06-02 13:00:00,2024-06-02 17:00:00,3885,14,602,3,0.0,226.0,0.0,0.0,False,On Time,0.0,0.0,0.15,2.031741675552577,4.876180021326184,0.0,0.0,0.0225,Low,No significant delay
2024-06-03 08:13:00,P-2826704,8122,Shanghai,0,pickup,30.92622,121.54161,30.92696,121.5822,2024-06-03 08:13:00,2024-06-03 17:00:00,2024-06-03 16:33:00,2024-06-03 16:33:00,2024-06-03 19:00:00,2231,1,603,1,0.0,500.0,0.0,0.0,False,On Time,0.0,0.0,0.05,3.872590105956281,9.294216254295073,0.0,0.0,0.0075,Low,No significant delay
2024-06-03 08:39:00,P-1433074,8122,Shanghai,0,pickup,30.91336,121.54542,30.92471,121.55591,2024-06-03 08:39:00,2024-06-03 15:00:00,2024-06-03 15:54:00,2024-06-03 15:54:00,2024-06-03 17:00:00,3885,14,603,2,0.0,435.0,0.0,0.0,False,On Time,0.0,0.0,0.1,1.6106388095285027,3.865533142868406,0.0,0.0,0.015,Low,No significant delay
2024-06-03 09:49:00,P-3889299,8122,Shanghai,0,pickup,30.92949,121.57509,30.9145,121.55245,2024-06-03 09:49:00,2024-06-03 13:00:00,2024-06-03 10:57:00,2024-06-03 10:57:00,2024-06-03 15:00:00,2254,14,603,3,0.0,68.0,0.0,0.0,False,On Time,0.0,0.0,0.15,2.728060564852691,6.547345355646458,0.0,0.0,0.0225,Low,No significant delay
2024-06-03 11:41:00,P-37209,8122,Shanghai,0,pickup,30.91389,121.55285,30.91448,121.5525,2024-06-03 11:41:00,2024-06-06 11:00:00,2024-06-06 12:26:00,2024-06-06 12:26:00,2024-06-06 13:00:00,2254,14,606,2,0.0,4365.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-04 07:44:00,P-935836,8122,Shanghai,0,pickup,30.92692,121.54165,30.92695,121.58223,2024-06-04 07:44:00,2024-06-04 09:00:00,2024-06-04 10:15:00,2024-06-04 10:15:00,2024-06-04 11:00:00,2231,1,604,1,0.0,151.0,0.0,0.0,False,On Time,0.0,0.0,0.05,3.8707494393153725,9.289798654356895,0.0,0.0,0.0075,Low,No significant delay
2024-06-04 08:39:00,P-3688398,8122,Shanghai,0,pickup,30.91983,121.53582,30.91794,121.5589,2024-06-04 08:39:00,2024-06-04 13:00:00,2024-06-04 11:16:00,2024-06-04 11:16:00,2024-06-04 15:00:00,193,14,604,2,0.0,157.0,0.0,0.0,False,On Time,0.0,0.0,0.1,2.211692577995467,5.308062187189121,0.0,0.0,0.015,Low,No significant delay
2024-06-04 08:42:00,P-1634820,8122,Shanghai,0,pickup,30.91687,121.53641,30.92626,121.58061,2024-06-04 08:42:00,2024-06-04 11:00:00,2024-06-04 10:22:00,2024-06-04 10:22:00,2024-06-04 13:00:00,2231,1,604,3,0.0,100.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.343640126763756,10.424736304233013,0.0,0.0,0.0225,Low,No significant delay
2024-06-04 09:03:00,P-4258244,8122,Shanghai,0,pickup,30.91421,121.55486,30.91582,121.55236,2024-06-04 09:03:00,2024-06-04 13:00:00,2024-06-04 09:13:00,2024-06-04 09:13:00,2024-06-04 15:00:00,2254,14,604,4,0.0,10.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.29820931730400946,0.7157023615296227,0.0,0.0,0.03,Low,No significant delay
2024-06-04 09:06:00,P-2149437,8122,Shanghai,0,pickup,30.91426,121.55506,30.91998,121.56575,2024-06-04 09:06:00,2024-06-04 11:00:00,2024-06-04 09:34:00,2024-06-04 09:34:00,2024-06-04 13:00:00,2101,14,604,5,0.0,28.0,0.0,0.0,False,On Time,0.0,0.0,0.25,1.2018673865546499,2.8844817277311594,0.0,0.0,0.0375,Low,No significant delay
2024-06-04 10:18:00,P-4188624,8122,Shanghai,0,pickup,30.92616,121.58218,30.91586,121.5523,2024-06-04 10:18:00,2024-06-04 11:00:00,2024-06-04 11:21:00,2024-06-04 11:21:00,2024-06-04 13:00:00,2254,14,604,5,0.0,63.0,0.0,0.0,False,On Time,0.0,0.0,0.25,3.071796165485759,7.372310797165821,0.0,0.0,0.0375,Low,No significant delay
2024-06-04 13:17:00,P-3481952,8122,Shanghai,0,pickup,30.92277,121.56642,30.92687,121.58214,2024-06-04 13:17:00,2024-06-04 15:00:00,2024-06-04 14:54:00,2024-06-04 14:54:00,2024-06-04 17:00:00,2231,1,604,1,0.0,97.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.5672680512499535,3.761443322999888,0.0,0.0,0.0075,Low,No significant delay
2024-06-04 13:18:00,P-5447311,8122,Shanghai,0,pickup,30.92349,121.56655,30.92354,121.58451,2024-06-04 13:18:00,2024-06-04 15:00:00,2024-06-04 13:31:00,2024-06-04 13:31:00,2024-06-04 17:00:00,1666,14,604,2,0.0,13.0,0.0,0.0,False,On Time,0.0,0.0,0.1,1.7131958233828597,4.111669976118863,0.0,0.0,0.015,Low,No significant delay
2024-06-04 14:27:00,P-99519,8122,Shanghai,0,pickup,30.92709,121.58269,30.92414,121.57479,2024-06-04 14:27:00,2024-06-04 15:00:00,2024-06-04 16:21:00,2024-06-04 16:21:00,2024-06-04 17:00:00,2193,14,604,3,0.0,114.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.8218565223486735,1.9724556536368163,0.0,0.0,0.0225,Low,No significant delay
2024-06-05 07:56:00,P-5382137,8122,Shanghai,0,pickup,30.92721,121.54201,30.92696,121.5822,2024-06-05 07:56:00,2024-06-05 09:00:00,2024-06-05 10:30:00,2024-06-05 10:30:00,2024-06-05 11:00:00,2231,1,605,1,0.0,154.0,0.0,0.0,False,On Time,0.0,0.0,0.05,3.833642391129884,9.20074173871172,0.0,0.0,0.0075,Low,No significant delay
2024-06-05 08:00:00,P-912831,8122,Shanghai,0,pickup,30.92731,121.54155,30.9202,121.56362,2024-06-05 08:00:00,2024-06-05 11:00:00,2024-06-05 09:33:00,2024-06-05 09:33:00,2024-06-05 13:00:00,2101,14,605,2,0.0,93.0,0.0,0.0,False,On Time,0.0,0.0,0.1,2.2487856522044924,5.397085565290782,0.0,0.0,0.015,Low,No significant delay
2024-06-05 08:07:00,P-3483598,8122,Shanghai,0,pickup,30.92725,121.54166,30.91241,121.54917,2024-06-05 08:07:00,2024-06-05 09:00:00,2024-06-05 09:14:00,2024-06-05 09:14:00,2024-06-05 11:00:00,433,14,605,3,0.0,67.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.7989345980795364,4.3174430353908875,0.0,0.0,0.0225,Low,No significant delay
2024-06-05 08:50:00,P-5946350,8122,Shanghai,0,pickup,30.92569,121.56564,30.92545,121.56513,2024-06-05 08:50:00,2024-06-06 13:00:00,2024-06-06 14:34:00,2024-06-06 14:34:00,2024-06-06 15:00:00,4310,2,606,4,0.0,1784.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.25,0.6,0.0,0.0,0.03,Low,No significant delay
2024-06-05 08:51:00,P-5596956,8122,Shanghai,0,pickup,30.9193,121.53602,30.92657,121.58142,2024-06-05 08:51:00,2024-06-05 11:00:00,2024-06-05 12:09:00,2024-06-05 12:09:00,2024-06-05 13:00:00,2231,1,605,5,0.0,198.0,0.0,0.0,False,On Time,0.0,0.0,0.25,4.4054904466297025,10.573177071911287,0.0,0.0,0.0375,Low,No significant delay
2024-06-05 08:59:00,P-1560349,8122,Shanghai,0,pickup,30.91942,121.53597,30.91438,121.5528,2024-06-05 08:59:00,2024-06-05 11:00:00,2024-06-05 13:11:00,2024-06-05 13:11:00,2024-06-05 13:00:00,2254,14,605,6,0.0,252.0,0.0,11.0,True,Slight Delay,0.0,0.04583333333333333,0.3,1.700508740575228,4.081220977380547,0.0,0.0,0.06715277777777778,Low,Pickup/task start delay
2024-06-05 09:02:00,P-2788826,8122,Shanghai,0,pickup,30.91951,121.53592,30.92585,121.56394,2024-06-05 09:02:00,2024-06-05 13:00:00,2024-06-05 14:39:00,2024-06-05 14:39:00,2024-06-05 15:00:00,4310,2,605,7,0.0,337.0,0.0,0.0,False,On Time,0.0,0.0,0.35,2.764231775174926,6.6341562604198225,0.0,0.0,0.0525,Low,No significant delay
2024-06-05 09:13:00,P-3886414,8122,Shanghai,0,pickup,30.91232,121.55015,30.92626,121.58069,2024-06-05 09:13:00,2024-06-05 11:00:00,2024-06-05 11:56:00,2024-06-05 11:56:00,2024-06-05 13:00:00,2231,1,605,8,0.0,163.0,0.0,0.0,False,On Time,0.0,0.0,0.4,3.3000073986521934,7.920017756765263,0.0,0.0,0.06,Low,No significant delay
2024-06-05 13:04:00,P-3437684,8122,Shanghai,0,pickup,30.92658,121.56071,30.91794,121.56596,2024-06-05 13:04:00,2024-06-05 15:00:00,2024-06-05 16:45:00,2024-06-05 16:45:00,2024-06-05 17:00:00,4044,14,605,1,0.0,221.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.0834161195631606,2.6001986869515856,0.0,0.0,0.0075,Low,No significant delay
2024-06-05 13:28:00,P-2305670,8122,Shanghai,0,pickup,30.92851,121.54503,30.92618,121.58057,2024-06-05 13:28:00,2024-06-05 15:00:00,2024-06-05 15:25:00,2024-06-05 15:25:00,2024-06-05 17:00:00,2231,1,605,2,0.0,117.0,0.0,0.0,False,On Time,0.0,0.0,0.1,3.399876003381449,8.159702408115477,0.0,0.0,0.015,Low,No significant delay
2024-06-06 08:08:00,P-3129911,8122,Shanghai,0,pickup,30.92489,121.55594,30.92489,121.55606,2024-06-06 08:08:00,2024-06-06 09:00:00,2024-06-06 09:04:00,2024-06-06 09:04:00,2024-06-06 11:00:00,3885,14,606,1,0.0,56.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-06 08:13:00,P-5215457,8122,Shanghai,0,pickup,30.91748,121.55605,30.91771,121.55664,2024-06-06 08:13:00,2024-06-06 09:00:00,2024-06-06 09:26:00,2024-06-06 09:26:00,2024-06-06 11:00:00,417,14,606,2,0.0,73.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-06 08:40:00,P-5339448,8122,Shanghai,0,pickup,30.92716,121.54096,30.92688,121.58217,2024-06-06 08:40:00,2024-06-06 11:00:00,2024-06-06 11:08:00,2024-06-06 11:08:00,2024-06-06 13:00:00,2231,1,606,3,0.0,148.0,0.0,0.0,False,On Time,0.0,0.0,0.15,3.930960741163344,9.434305778792025,0.0,0.0,0.0225,Low,No significant delay
2024-06-06 08:52:00,P-2624419,8122,Shanghai,0,pickup,30.91297,121.53624,30.92152,121.56141,2024-06-06 08:52:00,2024-06-06 13:00:00,2024-06-06 14:09:00,2024-06-06 14:09:00,2024-06-06 15:00:00,2668,14,606,4,0.0,317.0,0.0,0.0,False,On Time,0.0,0.0,0.2,2.5824675308980916,6.19792207415542,0.0,0.0,0.03,Low,No significant delay
2024-06-06 09:23:00,P-2345557,8122,Shanghai,0,pickup,30.9172,121.55686,30.92884,121.56754,2024-06-06 09:23:00,2024-06-06 11:00:00,2024-06-06 10:43:00,2024-06-06 10:43:00,2024-06-06 13:00:00,3590,14,606,5,0.0,80.0,0.0,0.0,False,On Time,0.0,0.0,0.25,1.6471513577404657,3.953163258577118,0.0,0.0,0.0375,Low,No significant delay
2024-06-06 14:13:00,P-3973977,8122,Shanghai,0,pickup,30.9162,121.56302,30.92478,121.55605,2024-06-06 14:13:00,2024-06-06 15:00:00,2024-06-06 14:40:00,2024-06-06 14:40:00,2024-06-06 17:00:00,3885,14,606,1,0.0,27.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.1628778315200032,2.7909067956480076,0.0,0.0,0.0075,Low,No significant delay
2024-06-06 14:17:00,P-1231863,8122,Shanghai,0,pickup,30.91676,121.56292,30.92627,121.58102,2024-06-06 14:17:00,2024-06-06 15:00:00,2024-06-06 16:55:00,2024-06-06 16:55:00,2024-06-06 17:00:00,2231,1,606,2,0.0,158.0,0.0,0.0,False,On Time,0.0,0.0,0.1,2.024672560407753,4.859214144978607,0.0,0.0,0.015,Low,No significant delay
2024-06-06 16:46:00,P-6131640,8122,Shanghai,0,pickup,30.91729,121.5597,30.92634,121.58107,2024-06-06 16:46:00,2024-06-06 17:00:00,2024-06-06 17:16:00,2024-06-06 17:16:00,2024-06-06 19:00:00,2231,1,606,1,0.0,30.0,0.0,0.0,False,On Time,0.0,0.0,0.05,2.2733562419701214,5.456054980728291,0.0,0.0,0.0075,Low,No significant delay
2024-06-07 08:35:00,P-2353453,8122,Shanghai,0,pickup,30.90733,121.53591,30.92484,121.55604,2024-06-07 08:35:00,2024-06-07 11:00:00,2024-06-07 09:25:00,2024-06-07 09:25:00,2024-06-07 13:00:00,3885,14,607,1,0.0,50.0,0.0,0.0,False,On Time,0.0,0.0,0.05,2.7346968633143636,6.563272471954472,0.0,0.0,0.0075,Low,No significant delay
2024-06-07 08:46:00,P-3175425,8122,Shanghai,0,pickup,30.90711,121.53602,30.92646,121.58146,2024-06-07 08:46:00,2024-06-07 15:00:00,2024-06-07 15:10:00,2024-06-07 15:10:00,2024-06-07 17:00:00,2231,1,607,2,0.0,384.0,0.0,0.0,False,On Time,0.0,0.0,0.1,4.839401949612523,11.614564679070057,0.0,0.0,0.015,Low,No significant delay
2024-06-07 09:18:00,P-3614097,8122,Shanghai,0,pickup,30.91413,121.5533,30.91453,121.55243,2024-06-07 09:18:00,2024-06-08 09:00:00,2024-06-08 09:26:00,2024-06-08 09:26:00,2024-06-08 11:00:00,2254,14,608,3,0.0,1448.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-06-07 09:48:00,P-1508566,8122,Shanghai,0,pickup,30.91545,121.55997,30.92624,121.58163,2024-06-07 09:48:00,2024-06-07 13:00:00,2024-06-07 11:16:00,2024-06-07 11:16:00,2024-06-07 15:00:00,2231,1,607,4,0.0,88.0,0.0,0.0,False,On Time,0.0,0.0,0.2,2.3892717596542785,5.734252223170269,0.0,0.0,0.03,Low,No significant delay
2024-06-07 11:37:00,P-2880917,8122,Shanghai,0,pickup,30.93063,121.57323,30.92066,121.53575,2024-06-07 11:37:00,2024-06-07 13:00:00,2024-06-07 13:43:00,2024-06-07 13:43:00,2024-06-07 15:00:00,4321,1,607,2,0.0,126.0,0.0,0.0,False,On Time,0.0,0.0,0.1,3.7430428358433887,8.983302806024133,0.0,0.0,0.015,Low,No significant delay
2024-06-08 07:53:00,P-3639820,8122,Shanghai,0,pickup,30.92769,121.54177,30.91765,121.55674,2024-06-08 07:53:00,2024-06-08 09:00:00,2024-06-08 09:39:00,2024-06-08 09:39:00,2024-06-08 11:00:00,417,14,608,1,0.0,106.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.8125912712227281,4.350219050934547,0.0,0.0,0.0075,Low,No significant delay
2024-06-08 08:37:00,P-59235,8122,Shanghai,0,pickup,30.92651,121.54162,30.92657,121.58239,2024-06-08 08:37:00,2024-06-08 11:00:00,2024-06-08 11:31:00,2024-06-08 11:31:00,2024-06-08 13:00:00,2231,1,608,2,0.0,174.0,0.0,0.0,False,On Time,0.0,0.0,0.1,3.8888930527770755,9.33334332666498,0.0,0.0,0.015,Low,No significant delay
2024-06-08 08:46:00,P-4043826,8122,Shanghai,0,pickup,30.91928,121.53627,30.92539,121.56501,2024-06-08 08:46:00,2024-06-08 11:00:00,2024-06-08 10:03:00,2024-06-08 10:03:00,2024-06-08 13:00:00,4310,2,608,3,0.0,77.0,0.0,0.0,False,On Time,0.0,0.0,0.15,2.824444392198808,6.778666541277138,0.0,0.0,0.0225,Low,No significant delay
2024-06-08 08:55:00,P-137363,8122,Shanghai,0,pickup,30.90704,121.53565,30.91993,121.56576,2024-06-08 08:55:00,2024-06-08 13:00:00,2024-06-08 14:28:00,2024-06-08 14:28:00,2024-06-08 15:00:00,2101,14,608,4,0.0,333.0,0.0,0.0,False,On Time,0.0,0.0,0.2,3.2102038606982375,7.70448926567577,0.0,0.0,0.03,Low,No significant delay
2024-06-08 09:00:00,P-1258910,8122,Shanghai,0,pickup,30.90688,121.53112,30.91448,121.55285,2024-06-08 09:00:00,2024-06-08 11:00:00,2024-06-08 09:18:00,2024-06-08 09:18:00,2024-06-08 13:00:00,2254,14,608,5,0.0,18.0,0.0,0.0,False,On Time,0.0,0.0,0.25,2.2387115912939124,5.372907819105389,0.0,0.0,0.0375,Low,No significant delay
2024-06-08 09:20:00,P-5832272,8122,Shanghai,0,pickup,30.9143,121.55292,30.92725,121.56548,2024-06-08 09:20:00,2024-06-08 11:00:00,2024-06-08 10:10:00,2024-06-08 10:10:00,2024-06-08 13:00:00,4151,14,608,6,0.0,50.0,0.0,0.0,False,On Time,0.0,0.0,0.3,1.87323743827641,4.495769851863384,0.0,0.0,0.045,Low,No significant delay
2024-06-08 12:57:00,P-4913044,8122,Shanghai,0,pickup,30.90911,121.53513,30.92643,121.55768,2024-06-08 12:57:00,2024-06-08 17:00:00,2024-06-08 17:48:00,2024-06-08 17:48:00,2024-06-08 19:00:00,3885,14,608,1,0.0,291.0,0.0,0.0,False,On Time,0.0,0.0,0.05,2.8873048009685163,6.92953152232444,0.0,0.0,0.0075,Low,No significant delay
2024-06-09 07:44:00,P-4505331,8122,Shanghai,0,pickup,30.92639,121.58227,30.92656,121.58146,2024-06-09 07:44:00,2024-06-09 09:00:00,2024-06-09 10:54:00,2024-06-09 10:54:00,2024-06-09 11:00:00,2231,1,609,1,0.0,190.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-09 08:38:00,P-3352146,8122,Shanghai,0,pickup,30.91843,121.53644,30.91617,121.55234,2024-06-09 08:38:00,2024-06-09 13:00:00,2024-06-09 13:04:00,2024-06-09 13:04:00,2024-06-09 15:00:00,2254,14,609,2,0.0,266.0,0.0,0.0,False,On Time,0.0,0.0,0.1,1.5374607496253254,3.689905799100781,0.0,0.0,0.015,Low,No significant delay
2024-06-09 08:56:00,P-3333694,8122,Shanghai,0,pickup,30.92315,121.56299,30.91991,121.56578,2024-06-09 08:56:00,2024-06-09 11:00:00,2024-06-09 09:35:00,2024-06-09 09:35:00,2024-06-09 13:00:00,2101,14,609,3,0.0,39.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.44791357619233874,1.0749925828616131,0.0,0.0,0.0225,Low,No significant delay
2024-06-09 10:58:00,P-5443377,8122,Shanghai,0,pickup,30.9262,121.58226,30.92629,121.58209,2024-06-09 10:58:00,2024-06-09 11:00:00,2024-06-09 10:59:00,2024-06-09 10:59:00,2024-06-09 13:00:00,2231,1,609,1,0.0,1.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-09 12:06:00,P-5703938,8122,Shanghai,0,pickup,30.93236,121.55856,30.91834,121.56331,2024-06-09 12:06:00,2024-06-09 13:00:00,2024-06-09 13:25:00,2024-06-09 13:25:00,2024-06-09 15:00:00,4044,14,609,2,0.0,79.0,0.0,0.0,False,On Time,0.0,0.0,0.1,1.6234604504640024,3.8963050811136055,0.0,0.0,0.015,Low,No significant delay
2024-06-10 08:00:00,P-3264599,8122,Shanghai,0,pickup,30.92734,121.54195,30.92147,121.56156,2024-06-10 08:00:00,2024-06-10 17:00:00,2024-06-10 18:22:00,2024-06-10 18:22:00,2024-06-10 19:00:00,2668,14,610,1,0.0,622.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.9811701951998313,4.754808468479595,0.0,0.0,0.0075,Low,No significant delay
2024-06-10 08:15:00,P-809985,8122,Shanghai,0,pickup,30.91703,121.55637,30.91766,121.55677,2024-06-10 08:15:00,2024-06-10 09:00:00,2024-06-10 08:47:00,2024-06-10 08:47:00,2024-06-10 11:00:00,417,14,610,2,0.0,32.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-10 08:37:00,P-3887422,8122,Shanghai,0,pickup,30.92059,121.53559,30.92622,121.5806,2024-06-10 08:37:00,2024-06-10 17:00:00,2024-06-10 17:43:00,2024-06-10 17:43:00,2024-06-10 19:00:00,2231,1,610,3,0.0,546.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.338865006120935,10.413276014690243,0.0,0.0,0.0225,Low,No significant delay
2024-06-10 08:48:00,P-4315394,8122,Shanghai,0,pickup,30.91728,121.55642,30.91992,121.56568,2024-06-10 08:48:00,2024-06-10 11:00:00,2024-06-10 09:43:00,2024-06-10 09:43:00,2024-06-10 13:00:00,2101,14,610,4,0.0,55.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.9308477278190141,2.234034546765634,0.0,0.0,0.03,Low,No significant delay
2024-06-10 08:51:00,P-5847452,8122,Shanghai,0,pickup,30.91718,121.55901,30.91322,121.54545,2024-06-10 08:51:00,2024-06-10 13:00:00,2024-06-10 12:21:00,2024-06-10 12:21:00,2024-06-10 15:00:00,433,14,610,5,0.0,210.0,0.0,0.0,False,On Time,0.0,0.0,0.25,1.3664775658411588,3.279546158018781,0.0,0.0,0.0375,Low,No significant delay
2024-06-10 10:10:00,P-4295097,8122,Shanghai,0,pickup,30.92788,121.57322,30.9161,121.55226,2024-06-10 10:10:00,2024-06-10 11:00:00,2024-06-10 12:13:00,2024-06-10 12:13:00,2024-06-10 13:00:00,2254,14,610,5,0.0,123.0,0.0,0.0,False,On Time,0.0,0.0,0.25,2.3902550196152887,5.736612047076693,0.0,0.0,0.0375,Low,No significant delay
2024-06-10 12:35:00,P-262754,8122,Shanghai,0,pickup,30.91336,121.5448,30.91997,121.56571,2024-06-10 12:35:00,2024-06-10 13:00:00,2024-06-10 13:56:00,2024-06-10 13:56:00,2024-06-10 15:00:00,2101,14,610,1,0.0,81.0,0.0,0.0,False,On Time,0.0,0.0,0.05,2.1258314895123527,5.101995574829647,0.0,0.0,0.0075,Low,No significant delay
2024-06-11 07:59:00,P-3750419,8122,Shanghai,0,pickup,30.92757,121.54199,30.92,121.56575,2024-06-11 07:59:00,2024-06-11 09:00:00,2024-06-11 09:04:00,2024-06-11 09:04:00,2024-06-11 11:00:00,2101,14,611,1,0.0,65.0,0.0,0.0,False,On Time,0.0,0.0,0.05,2.4176995330048565,5.802478879211655,0.0,0.0,0.0075,Low,No significant delay
2024-06-11 07:59:00,P-5256303,8122,Shanghai,0,pickup,30.92769,121.54195,30.9248,121.55594,2024-06-11 07:59:00,2024-06-11 09:00:00,2024-06-11 08:52:00,2024-06-11 08:52:00,2024-06-11 11:00:00,3885,14,611,2,0.0,53.0,0.0,0.0,False,On Time,0.0,0.0,0.1,1.3726019989278373,3.29424479742681,0.0,0.0,0.015,Low,No significant delay
2024-06-11 08:16:00,P-2452009,8122,Shanghai,0,pickup,30.92629,121.54174,30.91531,121.55226,2024-06-11 08:16:00,2024-06-11 11:00:00,2024-06-11 11:00:00,2024-06-11 11:00:00,2024-06-11 13:00:00,2254,14,611,3,0.0,164.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.5804115636090101,3.7929877526616242,0.0,0.0,0.0225,Low,No significant delay
2024-06-12 07:57:00,P-834041,8122,Shanghai,0,pickup,30.92637,121.54163,30.92001,121.56566,2024-06-12 07:57:00,2024-06-12 09:00:00,2024-06-12 09:44:00,2024-06-12 09:44:00,2024-06-12 11:00:00,2101,14,612,1,0.0,107.0,0.0,0.0,False,On Time,0.0,0.0,0.05,2.398820445238266,5.757169068571838,0.0,0.0,0.0075,Low,No significant delay
2024-06-12 08:50:00,P-765842,8122,Shanghai,0,pickup,30.91457,121.5508,30.92657,121.58159,2024-06-12 08:50:00,2024-06-12 11:00:00,2024-06-12 10:38:00,2024-06-12 10:38:00,2024-06-12 13:00:00,2231,1,612,2,0.0,108.0,0.0,0.0,False,On Time,0.0,0.0,0.1,3.2260076019450814,7.742418244668196,0.0,0.0,0.015,Low,No significant delay
2024-06-12 09:04:00,P-5400684,8122,Shanghai,0,pickup,30.917,121.55814,30.92723,121.58151,2024-06-12 09:04:00,2024-06-12 11:00:00,2024-06-12 12:30:00,2024-06-12 12:30:00,2024-06-12 13:00:00,2231,1,612,3,0.0,206.0,0.0,0.0,False,On Time,0.0,0.0,0.15,2.5027232660337795,6.006535838481071,0.0,0.0,0.0225,Low,No significant delay
2024-06-12 09:24:00,P-688420,8122,Shanghai,0,pickup,30.92658,121.58296,30.92596,121.58266,2024-06-12 09:24:00,2024-06-12 11:00:00,2024-06-12 12:17:00,2024-06-12 12:17:00,2024-06-12 13:00:00,2941,14,612,4,0.0,173.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.25,0.6,0.0,0.0,0.03,Low,No significant delay
